id,room_id,user_id,message,timestamp
646,860,650,Keep Summer safe.,1601542488136
647,979,913,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1601542488137
648,319,551,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488137
649,364,837,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488138
650,130,982,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1601542488138
651,475,448,That just sounds like slavery with extra steps.,1601542488139
652,495,174,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1601542488142
653,415,38,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488142
654,527,978,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488143
655,480,658,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1601542488143
656,870,621,Yo! What up my glip glops!,1601542488144
657,161,495,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488145
658,54,592,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488145
659,311,41,I don't get it and I don't need to.,1601542488146
660,167,951,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488146
661,911,167,"Ohh yea, you gotta get schwifty.",1601542488147
662,204,410,Weddings are basically funerals with cake.,1601542488147
663,434,728,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1601542488148
664,433,15,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488148
665,162,655,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488149
666,786,960,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488149
667,591,598,I like what you got.,1601542488150
668,799,906,Yo! What up my glip glops!,1601542488150
669,106,118,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488151
670,871,750,Yo! What up my glip glops!,1601542488151
671,92,836,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488152
672,513,761,"Hello Jerry, come to rub my face in urine again?",1601542488152
673,937,83,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488153
674,404,689,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488153
675,308,903,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488154
676,998,219,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1601542488154
677,873,281,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488155
678,997,701,Weddings are basically funerals with cake.,1601542488155
679,387,490,I'm more than just a hammer.,1601542488156
680,814,576,"You're our boy dog, don't even trip.",1601542488156
681,641,713,Yo! What up my glip glops!,1601542488157
682,894,865,"Oh Summer, haha first race war, huh?",1601542488158
683,876,375,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488158
684,736,448,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488159
685,601,485,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488160
686,281,346,"Go home and drink, grandpa.",1601542488160
687,415,598,WUBBA LUBBA DUB DUBS!!!,1601542488161
688,303,321,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488161
689,556,871,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1601542488162
690,93,352,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488162
691,624,794,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488163
692,231,388,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488163
693,856,14,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1601542488164
694,379,3,"Go home and drink, grandpa.",1601542488164
695,994,104,Don’t even trip dawg.,1601542488165
696,331,907,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488166
697,211,349,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488166
698,644,205,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488167
699,671,164,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488167
700,934,581,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488168
701,574,750,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488168
702,544,584,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488169
703,148,97,Pluto's a planet.,1601542488169
704,501,850,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488170
705,326,845,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488170
706,703,768,Yo! What up my glip glops!,1601542488171
707,779,273,"Where are my testicles, Summer?",1601542488171
708,329,778,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1601542488172
709,682,921,"I want that Mulan McNugget sauce, Morty!",1601542488172
710,643,912,Having a family doesn't mean that you stop being an individual.,1601542488173
711,703,107,Weddings are basically funerals with cake.,1601542488173
712,994,81,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1601542488174
713,20,917,"I want that Mulan McNugget sauce, Morty!",1601542488175
714,735,732,"Go home and drink, grandpa.",1601542488175
715,854,503,Don’t even trip dawg.,1601542488176
716,164,194,WUBBA LUBBA DUB DUBS!!!,1601542488176
717,106,652,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488177
718,437,381,"This isn't Game of Thrones, Morty.",1601542488178
719,638,432,This sounds like something The One True Morty might say.,1601542488178
720,755,494,"Aww, gee, you got me there Rick.",1601542488179
721,692,725,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488179
722,928,985,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488180
723,125,584,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1601542488180
724,316,414,Yo! What up my glip glops!,1601542488181
725,227,409,Don’t even trip dawg.,1601542488181
726,389,297,"This isn't Game of Thrones, Morty.",1601542488182
727,952,805,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488182
728,381,729,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488183
729,191,761,"Ohh yea, you gotta get schwifty.",1601542488183
730,598,932,Keep Summer safe.,1601542488184
731,42,160,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488184
732,6,244,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488185
733,953,67,Don’t even trip dawg.,1601542488185
734,166,269,Keep Summer safe.,1601542488186
735,322,543,"I want that Mulan McNugget sauce, Morty!",1601542488186
736,369,570,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488187
737,566,488,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488187
738,937,24,I like what you got.,1601542488188
739,628,945,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1601542488188
740,424,821,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488189
741,24,879,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488189
742,108,846,"This isn't Game of Thrones, Morty.",1601542488190
743,501,848,"You're our boy dog, don't even trip.",1601542488190
744,253,989,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488191
745,609,51,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488192
746,969,825,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488192
747,900,1,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1601542488193
748,198,592,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488193
749,739,194,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488194
750,910,766,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488194
751,118,687,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488195
752,430,878,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488195
753,226,595,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488196
754,216,312,"Aww, gee, you got me there Rick.",1601542488196
755,285,954,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488197
756,390,330,Don’t even trip dawg.,1601542488197
757,927,801,Having a family doesn't mean that you stop being an individual.,1601542488198
758,188,751,"You're our boy dog, don't even trip.",1601542488198
759,741,863,WUBBA LUBBA DUB DUBS!!!,1601542488199
760,869,837,"Hello Jerry, come to rub my face in urine again?",1601542488200
761,207,267,Yo! What up my glip glops!,1601542488200
762,729,165,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1601542488201
763,593,479,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488201
764,921,611,Weddings are basically funerals with cake.,1601542488202
765,314,372,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488202
766,920,753,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488203
767,113,353,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488203
768,303,812,"I want that Mulan McNugget sauce, Morty!",1601542488204
769,527,954,That just sounds like slavery with extra steps.,1601542488204
770,65,448,I don't get it and I don't need to.,1601542488205
771,37,239,"I want that Mulan McNugget sauce, Morty!",1601542488205
772,82,284,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488206
773,205,595,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488206
774,635,46,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488207
775,668,870,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488208
776,334,915,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1601542488208
777,553,220,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1601542488209
778,213,944,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488210
779,902,230,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488210
780,204,78,"Hello Jerry, come to rub my face in urine again?",1601542488211
781,759,637,Don’t even trip dawg.,1601542488211
782,614,14,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1601542488212
783,934,510,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488212
784,323,484,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488213
785,93,529,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1601542488213
786,132,561,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488214
787,104,519,Don’t even trip dawg.,1601542488214
788,237,79,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488215
789,55,20,"Hello Jerry, come to rub my face in urine again?",1601542488215
790,994,118,I like what you got.,1601542488216
791,92,732,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488216
792,519,797,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488217
793,355,426,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488217
794,405,164,Pluto's a planet.,1601542488218
795,329,256,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488219
796,847,24,Having a family doesn't mean that you stop being an individual.,1601542488219
797,315,627,"Hello Jerry, come to rub my face in urine again?",1601542488220
798,981,648,"This isn't Game of Thrones, Morty.",1601542488221
799,880,838,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488222
800,340,831,"You're our boy dog, don't even trip.",1601542488222
801,507,143,"Aww, gee, you got me there Rick.",1601542488223
802,310,529,This sounds like something The One True Morty might say.,1601542488224
803,40,867,"This isn't Game of Thrones, Morty.",1601542488225
804,65,533,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488226
805,900,754,"Where are my testicles, Summer?",1601542488227
806,174,703,I'm more than just a hammer.,1601542488228
807,92,381,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1601542488228
808,866,674,Yo! What up my glip glops!,1601542488229
809,693,922,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488230
810,708,21,I like what you got.,1601542488230
811,586,808,Yo! What up my glip glops!,1601542488231
812,44,248,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488231
813,752,513,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488232
814,928,42,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488232
815,537,405,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488233
816,978,560,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488233
817,939,218,Keep Summer safe.,1601542488234
818,654,986,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488234
819,952,144,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488235
820,117,336,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488235
821,87,834,That just sounds like slavery with extra steps.,1601542488236
822,687,58,"This isn't Game of Thrones, Morty.",1601542488236
823,722,675,Keep Summer safe.,1601542488237
824,473,698,Don’t even trip dawg.,1601542488238
825,144,229,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488238
826,191,374,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1601542488239
827,224,859,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488239
828,511,409,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1601542488240
829,273,266,I like what you got.,1601542488240
830,798,318,This sounds like something The One True Morty might say.,1601542488241
831,733,100,"Ohh yea, you gotta get schwifty.",1601542488241
832,992,68,"Aww, gee, you got me there Rick.",1601542488242
833,354,117,I don't get it and I don't need to.,1601542488243
834,564,473,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1601542488243
835,851,616,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488244
836,47,435,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488244
837,340,647,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488245
838,54,788,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488245
839,797,556,"Go home and drink, grandpa.",1601542488246
840,508,124,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488247
841,410,806,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488247
842,680,97,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488248
843,216,838,Weddings are basically funerals with cake.,1601542488248
844,286,347,WUBBA LUBBA DUB DUBS!!!,1601542488249
845,417,683,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488249
846,305,475,I don't get it and I don't need to.,1601542488250
847,474,913,Yo! What up my glip glops!,1601542488250
848,301,506,That just sounds like slavery with extra steps.,1601542488251
849,392,160,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488251
850,256,768,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488252
851,752,17,"Oh Summer, haha first race war, huh?",1601542488253
852,586,492,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488253
853,953,968,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488254
854,49,801,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488254
855,518,35,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488255
856,309,104,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488255
857,778,786,"This isn't Game of Thrones, Morty.",1601542488256
858,63,796,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488256
859,390,233,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488257
860,387,913,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488258
861,80,28,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488258
862,610,577,I like what you got.,1601542488259
863,828,828,"You're our boy dog, don't even trip.",1601542488260
864,64,394,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488260
865,616,788,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488261
866,738,814,WUBBA LUBBA DUB DUBS!!!,1601542488261
867,40,243,"Ohh yea, you gotta get schwifty.",1601542488262
868,467,120,I like what you got.,1601542488262
869,981,976,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488263
870,269,384,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488264
871,437,878,WUBBA LUBBA DUB DUBS!!!,1601542488264
872,125,758,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488265
873,965,43,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488265
874,144,138,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488266
875,235,333,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488266
876,525,697,Pluto's a planet.,1601542488267
877,959,701,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1601542488268
878,471,614,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488268
879,879,986,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488269
880,498,502,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1601542488269
881,810,146,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1601542488270
882,845,262,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1601542488270
883,20,750,Weddings are basically funerals with cake.,1601542488271
884,524,941,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488271
885,31,140,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488272
886,83,682,Having a family doesn't mean that you stop being an individual.,1601542488272
887,451,971,WUBBA LUBBA DUB DUBS!!!,1601542488273
888,664,139,"Aww, gee, you got me there Rick.",1601542488273
889,938,533,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488274
890,122,286,"Oh Summer, haha first race war, huh?",1601542488274
891,292,684,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1601542488275
892,951,784,Keep Summer safe.,1601542488275
893,505,413,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1601542488276
894,93,149,This sounds like something The One True Morty might say.,1601542488276
895,453,316,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488277
896,355,144,"I want that Mulan McNugget sauce, Morty!",1601542488278
897,202,209,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488278
898,777,439,This sounds like something The One True Morty might say.,1601542488279
899,172,65,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488280
900,436,810,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488280
901,785,988,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1601542488281
902,798,589,"Ohh yea, you gotta get schwifty.",1601542488281
903,377,127,Weddings are basically funerals with cake.,1601542488282
904,572,346,Don’t even trip dawg.,1601542488282
905,976,295,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488283
906,498,929,"Ohh yea, you gotta get schwifty.",1601542488283
907,769,961,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488284
908,818,975,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488284
909,804,782,"Go home and drink, grandpa.",1601542488285
910,831,219,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1601542488285
911,9,180,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488286
912,108,753,"This isn't Game of Thrones, Morty.",1601542488286
913,80,784,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488287
914,667,262,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488287
915,400,375,"Ohh yea, you gotta get schwifty.",1601542488288
916,869,872,"Go home and drink, grandpa.",1601542488289
917,689,708,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488289
918,184,593,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1601542488290
919,837,378,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488290
920,23,235,"Hello Jerry, come to rub my face in urine again?",1601542488291
921,419,556,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1601542488291
922,318,567,I like what you got.,1601542488292
923,433,711,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488292
924,509,357,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488293
925,752,164,Weddings are basically funerals with cake.,1601542488293
926,794,559,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1601542488294
927,124,738,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1601542488295
928,682,993,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1601542488295
929,149,610,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1601542488296
930,370,388,This sounds like something The One True Morty might say.,1601542488299
931,918,665,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488300
932,477,668,Having a family doesn't mean that you stop being an individual.,1601542488300
933,801,512,"You're like Hitler, except...Hitler cared about Germany, or something.",1601542488301
934,87,766,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488301
935,78,642,"Aww, gee, you got me there Rick.",1601542488302
936,362,446,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488302
937,93,751,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1601542488303
938,411,660,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1601542488303
939,469,235,That just sounds like slavery with extra steps.,1601542488304
940,369,130,Having a family doesn't mean that you stop being an individual.,1601542488304
941,345,212,WUBBA LUBBA DUB DUBS!!!,1601542488305
942,64,958,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488305
943,48,360,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488306
944,890,330,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488306
945,721,913,"Go home and drink, grandpa.",1601542488307
946,447,611,"Go home and drink, grandpa.",1601542488308
947,361,394,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488308
948,445,340,Keep Summer safe.,1601542488309
949,928,523,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488309
950,527,7,"Aww, gee, you got me there Rick.",1601542488310
951,307,820,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488310
952,284,573,Having a family doesn't mean that you stop being an individual.,1601542488311
953,117,716,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488312
954,88,329,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1601542488313
955,615,585,HI! I'M MR MEESEEKS! LOOK AT ME!,1601542488313
956,651,303,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1601542488314
957,532,916,Weddings are basically funerals with cake.,1601542488314
958,264,238,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488315
959,313,124,"Little tip, Morty. Never clean DNA vials with your spit.",1601542488315
960,378,794,"That's the difference between you and me, Morty. I never go back to the carpet store.",1601542488316
961,639,771,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488316
962,917,812,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488317
963,87,118,That just sounds like slavery with extra steps.,1601542488317
